,I_D,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,avg_density,dst_avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged
1115,8133,No,2008,9.0,12.0,6.1,6.1,6.0,6.1,0.0,0.0,0.0,0.0,IRAN,26.743,55.828,140.0,7,33779.234,38282.289358152215,3377923.5,73453.72538878994,613239.4,0.78367996,0.8088498,0.84,0.1270157470538735,0.3753050740395667,1.040438676899577,1258925.411794166
1116,8134,Yes,2008,9.0,25.0,6.8,6.8,7.0,6.1,0.0,0.0,0.0,0.0,JAPAN,41.892,143.754,30.0,0,16381.625,17597.383073755285,1638162.5,21262.565377371036,113787.05,0.8955829,0.896555,0.89656585,0.3793810748890018,0.5136193809314012,1.689127934831509,6309573.44480193
1117,8135,No,2005,6.0,116.0,7.7,7.7,0.0,6.8,0.0,0.0,0.0,0.0,CHILE,-19.987,-69.197,160.0,11,4146.893,4494.7057513760865,414689.3,9679.332484563458,47385.977,0.8035069,0.83897483,0.85244495,0.13314653582440497,0.345705120238912,0.9508423056131032,50118723.36272725
1118,8136,Yes,2007,9.0,35.0,7.2,7.2,7.3,5.9,0.0,0.0,0.0,0.0,SOLOMON ISLANDS,-11.61,165.762,170.0,0,1180.731,1172.860483801506,41325.586,1514.9693213776059,5781.0205,0.5524857,0.5432784,0.597,0.6565013328468537,1.0039113254188547,2.0564622863056234,15848931.924611142
1119,8138,Yes,2008,4.0,32.0,6.4,6.4,6.2,6.2,0.0,0.0,0.0,0.0,VANUATU,-19.941,168.953,170.0,0,1464.7319,932.0547644045148,41012.496,3947.5475579002346,16645.902,0.597,0.597,0.597,0.3597777091630153,0.504587260560425,1.2926494912811255,2511886.4315095823
1120,8160,No,2008,10.0,27.0,6.6,6.6,6.9,6.4,0.0,0.0,0.0,0.0,KYRGYZSTAN,39.533,73.824,40.0,74,9974.825,11315.387914156207,997482.5,18323.3649877004,81971.85,0.6690761,0.66872144,0.7083121,0.1051903037508833,0.33405109497904334,0.9404657182932056,3981071.7055349695
1121,8161,No,2008,10.0,12.0,6.3,6.3,6.2,6.0,0.0,0.0,0.0,0.0,CHINA,29.807,90.35,40.0,9,9701.439,9263.091213781745,970143.9,30879.602034522028,307390.62,0.60424227,0.60424215,0.60424227,0.07244998275996772,0.33377696704765125,0.9399154254006861,1995262.3149688789
1122,8162,No,2008,10.0,16.0,5.7,5.7,5.5,5.6,0.0,0.0,0.0,0.0,RUSSIA,43.372,46.254,40.0,13,37339.766,31925.077049212116,3733976.5,47451.82675983356,215658.05,0.760745,0.75574327,0.77071166,0.12103718438389305,0.33420639017957177,0.9405865339648147,501187.2336272725
1123,8163,No,2008,7.0,123.0,6.2,6.2,0.0,5.8,0.0,0.0,0.0,0.0,PERU,-15.986,-71.748,160.0,1,16587.926,11412.491109080165,1658792.5,62556.16228906638,556702.3,0.74,0.74,0.74,0.16568041526619187,0.3400752367040136,0.9454603878789893,1584893.1924611141
1124,8164,No,2008,7.0,108.0,6.8,6.8,0.0,6.6,0.0,0.0,0.0,0.0,JAPAN,39.802,141.464,30.0,1,56344.15,61174.72769895143,5634415.0,77796.4001831453,502983.88,0.8867036,0.8886115,0.8953071,0.11510864432151839,0.45329602132467967,1.0771942674644357,6309573.44480193
1125,8165,No,2008,7.0,10.0,5.6,5.6,5.4,5.6,0.0,0.0,0.0,0.0,CHINA,32.747,105.542,30.0,1,82850.266,92003.77009530089,8285026.0,76725.09593954094,368381.53,0.69765025,0.7011132,0.73804635,0.14755676874044568,0.33514106183969894,0.9414598578720154,398107.1705534969
1126,8166,No,2008,7.0,15.0,5.4,5.4,5.5,5.5,0.0,0.0,0.0,6.0,USA,33.953,-117.761,150.0,0,400629.25,299033.0129077624,18028316.0,557113.2768763754,2327441.0,0.9511953,0.95119524,0.9511953,0.1381303731908638,0.2473876489276373,0.6567981501375669,251188.6431509582
1127,8167,No,2008,8.0,7.0,5.7,5.7,5.6,5.9,0.0,0.0,0.0,0.0,CHINA,32.036,104.722,30.0,0,132242.67,139423.4840342476,13224268.0,198714.80890169716,1232530.4,0.6987653,0.7015504,0.73804635,0.13164345786193796,0.33528414636408554,0.9415299760416371,501187.2336272725
1128,8168,No,2008,8.0,6.0,6.0,6.0,6.0,5.9,0.0,0.0,0.0,0.0,CHINA,32.756,105.494,30.0,4,73041.78,78051.587530508,7304178.0,63165.867177862456,320930.38,0.6963759,0.6984237,0.73804635,0.16829141391500724,0.3365228256507864,0.9425003256961343,1000000.0
1129,8169,No,2008,8.0,13.0,5.2,5.2,4.5,5.1,0.0,0.0,0.0,0.0,VENEZUELA,10.514,-64.171,160.0,0,70866.125,65707.66038832623,2480314.2,96239.2512659147,394115.5,0.7607778,0.7614177,0.78602403,0.12015406777185869,0.24337283556802689,0.605804389429303,158489.3192461114
1130,8170,No,2008,8.0,10.0,6.0,6.0,5.6,5.8,0.0,0.0,0.0,0.0,PHILIPPINES,12.897,124.319,170.0,0,89186.305,83517.64528124324,8918630.0,111422.07981649037,698009.1,0.59031177,0.5942119,0.7523886,0.06016643584179445,0.4225168064524355,1.1304002621928881,1000000.0
1131,8171,No,2008,8.0,46.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,CHINA,25.051,97.919,30.0,0,54288.61,57050.273343881636,2768719.0,44812.564746403594,192969.84,0.60224926,0.62400115,0.64671975,0.0860929729973483,0.23950314375875215,0.6713817213878843,100000.0
1132,8172,No,2008,8.0,1.0,6.0,6.0,5.9,5.6,0.0,0.0,0.0,0.0,CHINA,25.044,97.684,30.0,5,44187.797,44133.74104357449,4418779.5,38380.63504394802,192969.84,0.5850303,0.60588413,0.64671975,0.10020977995732348,0.3341695175393465,0.9405155108830086,1000000.0
1133,8173,No,2008,8.0,32.0,5.5,5.5,5.1,5.4,5.9,0.0,0.0,0.0,NEW ZEALAND,-39.715,176.851,170.0,0,4720.0503,1687.545138940034,174641.86,19558.371117781964,118973.61,0.915,0.9150001,0.915,0.09314504818662522,0.2651565892368734,0.6495408647506157,316227.7660168379
1134,8174,No,2008,8.0,12.0,6.7,6.7,6.5,6.2,0.0,0.0,0.0,8.0,CHINA,30.901,83.52,40.0,0,386.18042,404.3335526295555,38618.04,333.2546780707469,1637.7367,0.60424227,0.6042424,0.60424227,0.10817116068136416,0.3384095401059096,0.9445158512880524,5011872.336272725
1135,8175,No,2008,8.0,16.0,6.2,6.2,6.2,5.8,0.0,0.0,0.0,8.0,RUSSIA,51.607,104.158,40.0,0,11384.561,10213.451734850203,1138456.1,39375.98517255626,315698.06,0.77768844,0.78830606,0.7899314,0.037589892246723135,0.32902335023014806,0.9610146714035263,1584893.1924611141
1136,8176,No,2008,9.0,6.0,4.1,0.0,4.1,4.6,5.1,0.0,0.0,0.0,TURKEY,37.507,38.503,140.0,0,63636.496,69099.57861762482,763638.0,35792.8612347344,139141.66,0.767,0.76699996,0.767,0.1697291960900414,0.10771051600625102,0.32250050286215953,12589.254117941662
1137,8177,No,2008,10.0,15.0,6.4,6.4,6.6,6.3,0.0,0.0,0.0,0.0,PAKISTAN,30.639,67.351,60.0,166,29358.475,25197.219852917795,2935847.5,33519.06163971625,168281.44,0.48883092,0.49089846,0.492285,0.02778488798873493,0.3339628023226812,0.9391997435043541,2511886.4315095823
1138,8185,No,2008,9.0,25.0,5.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,INDONESIA,-3.935,103.058,60.0,2,67518.8,63881.89915491903,3105864.8,54977.46604572938,343148.62,0.6858765,0.6860647,0.691663,0.08993886814447472,0.23936830266534947,0.6475156655095509,251188.6431509582
1139,8186,No,2008,9.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,INDIA,17.438,73.915,60.0,1,271415.0,295298.252769137,13570750.0,311354.12640582,1993104.0,0.7757358,0.77573574,0.7757358,0.07462573281263467,0.23858265565929654,0.665466565720328,100000.0
1140,8191,Yes,2008,11.0,30.0,7.3,7.3,7.0,6.5,0.0,0.0,0.0,0.0,INDONESIA,1.271,122.091,170.0,6,30464.555,29949.464400413704,3046455.5,44267.84151553157,380860.22,0.6765089,0.6775487,0.7098115,0.14990663761024248,0.6369986735939747,1.5324824184735562,19952623.149688788
1141,8192,No,2008,11.0,32.0,6.1,6.1,5.9,5.9,0.0,0.0,0.0,0.0,PANAMA,8.267,-82.967,100.0,0,40870.28,51686.26126188542,3882676.8,164039.69777264562,1549666.0,0.78307366,0.779078,0.788,0.1418731828166247,0.47719877179925724,1.2327423653116933,1258925.411794166
1142,8204,Yes,2009,1.0,17.0,7.6,7.6,7.5,6.6,0.0,0.0,0.0,0.0,INDONESIA,-0.414,132.885,170.0,5,11043.118,11036.411473270768,1104311.9,24504.4951182881,228794.44,0.79333544,0.7954936,0.7955133,0.04026164427898337,0.5057312008848955,1.3054269772417348,39810717.05534969
1143,8206,No,2008,10.0,14.0,6.4,6.4,6.6,6.2,0.0,0.0,0.0,0.0,PAKISTAN,30.598,67.455,60.0,0,29152.139,25859.180550024226,2915213.8,33571.02429929185,168281.44,0.48922947,0.49103105,0.492285,0.08443340569864853,0.33379747605573296,0.9400784289245802,2511886.4315095823
1144,8207,No,2008,11.0,19.0,6.3,6.3,6.4,6.4,0.0,0.0,0.0,0.0,CHINA,37.565,95.833,40.0,0,3624.9478,4696.038723857706,362494.78,21535.287091984683,212265.14,0.67726105,0.67750424,0.6775159,0.0732393337113045,0.43560883593912936,1.113760069597514,1995262.3149688789
1145,8208,No,2008,11.0,0.0,4.1,0.0,0.0,0.0,4.1,0.0,0.0,0.0,CZECH REPUBLIC,49.914,18.455,110.0,2,190954.12,177099.15821135908,2482403.5,94666.8687259831,354464.53,0.8617678,0.8625459,0.8633442,0.08899999998458018,0.12423331128368614,0.33914666811650357,12589.254117941662
1146,8209,No,2000,6.0,10.0,6.5,6.5,6.6,5.7,0.0,0.0,0.0,0.0,ICELAND,63.966,-20.487,120.0,0,2623.8308,3019.932592601132,262383.1,11363.408454457176,83855.55,0.921,0.9209999,0.921,0.14430869689833462,0.432338404959114,1.0798391864404362,3162277.6601683795
1147,8210,No,2009,1.0,14.0,6.1,6.1,6.0,5.7,0.0,0.0,0.0,0.0,COSTA RICA,10.165,-84.197,100.0,23,51512.367,27589.773725946376,5151236.5,165917.99328178744,1549666.0,0.75004,0.7699206,0.788,0.08236504113015611,0.40996916730036675,1.012766028777054,1258925.411794166
1148,8211,Yes,2009,1.0,23.0,7.3,7.3,7.4,6.7,0.0,0.0,0.0,0.0,INDONESIA,-0.691,133.305,170.0,0,10096.906,10392.576084671116,1009690.56,23314.725728972426,228794.44,0.78680193,0.7899654,0.7955133,0.09620810778507115,0.5026978824078074,1.215462007063618,19952623.149688788
1149,8250,Yes,2009,1.0,36.0,7.4,7.4,7.5,6.9,0.0,0.0,0.0,0.0,RUSSIA,46.857,155.154,50.0,0,41.28586,44.96582105605276,1403.7192,58.50303899099878,245.29666,0.8370198,0.83701974,0.8370198,2.045645374933625,0.39278511738441513,2.687281400689555,25118864.315095823
1150,8251,Yes,2009,2.0,22.0,7.2,7.2,7.2,6.6,0.0,0.0,0.0,0.0,INDONESIA,3.884,126.397,170.0,0,51954.88,63862.54501577534,5195488.0,99599.62756899823,673566.44,0.6536705,0.6565412,0.7305636,0.22817756245714255,0.8194304464462735,2.1506785919784424,15848931.924611142
1151,8252,No,1992,2.0,100.0,5.6,0.0,0.0,5.6,0.0,0.0,0.0,0.0,JAPAN,35.106,139.644,30.0,0,480904.22,332644.4821652399,48090420.0,1099177.68891248,8057306.0,0.90262973,0.9084657,0.9359721,0.02687005767623869,0.4479338445677998,1.149927701281817,398107.1705534969
1152,8253,No,2008,12.0,15.0,5.4,5.4,5.2,5.7,0.0,0.0,0.0,0.0,IRAN,26.99,55.8,140.0,0,21809.637,20993.176759440095,959624.0,16650.664141580073,52768.863,0.77599996,0.7745476,0.796,0.13729530217944816,0.24739603283036932,0.6537930192070511,251188.6431509582
1153,8254,No,2008,12.0,25.0,4.5,0.0,4.5,5.5,0.0,0.0,0.0,0.0,CHINA,32.518,105.395,30.0,2,53132.965,56469.65461071661,690728.5,33623.2581173548,118937.48,0.6990814,0.7003386,0.73804635,0.10885311204074334,0.12401471351864227,0.34007705122153253,31622.776601683792
1154,8255,No,2008,12.0,10.0,4.1,0.0,0.0,4.1,4.8,0.0,0.0,0.0,ARGENTINA,-32.938,-69.259,160.0,0,51416.094,55490.300490412876,719825.3,125231.88012142945,485430.66,0.8356001,0.83560014,0.8356001,0.13200378781994182,0.1215054761731639,0.34923625347527676,12589.254117941662
1155,8256,No,2008,12.0,35.0,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,MYANMAR (BURMA),23.97,97.569,60.0,0,44025.902,40895.097047569245,2157269.2,34474.85203826147,192969.84,0.5745142,0.588024,0.64671975,0.11027692415281326,0.23393235162545256,0.6579361738380789,50118.72336272725
1156,8257,No,2008,12.0,158.0,5.8,5.8,0.0,5.9,0.0,0.0,0.0,0.0,AFGHANISTAN,36.401,71.075,40.0,0,28066.988,30950.397160766042,2806698.8,27532.13979440726,127941.51,0.50317943,0.49916297,0.627,0.0563560112250151,0.3337884086512218,0.9396730523261678,630957.344480193
1157,8258,No,2009,1.0,10.0,4.6,0.0,0.0,4.6,4.2,0.0,0.0,0.0,PERU,-11.779,-75.626,160.0,0,24147.201,21770.10980498084,1207360.0,45855.169852244886,254075.94,0.74,0.74,0.74,0.09600520818709554,0.23882278071778434,0.6659890433198101,39810.71705534969
1158,8259,Yes,2009,3.0,34.0,7.6,7.6,7.6,7.0,0.0,0.0,0.0,0.0,TONGA,-23.046,-174.659,170.0,0,3174.2126,3588.825295050152,317421.28,12590.065559477163,103899.04,0.7291513,0.72381496,0.7700651,1.6122645564562885,2.282861231689422,6.130965760051899,39810717.05534969
1159,8264,No,2009,4.0,9.0,6.3,6.3,6.2,5.6,0.0,0.0,0.0,0.0,ITALY,42.334,13.334,130.0,309,96266.76,95688.69948710529,9626676.0,192250.80448038166,1532695.9,0.8950578,0.89836514,0.9053606,0.05798275607212663,0.3604868327721144,0.9645987512745701,1995262.3149688789
1160,8277,No,2009,4.0,15.0,5.5,5.5,5.4,5.4,0.0,0.0,0.0,0.0,ITALY,42.275,13.464,130.0,1,100700.72,118451.78177933407,5035036.0,215655.77093890027,1532695.9,0.8936935,0.8979748,0.9053606,0.13386933928084424,0.23778629679814597,0.6664079257582189,316227.7660168379
1161,8278,No,2009,2.0,10.0,5.4,5.4,0.0,5.5,0.0,0.0,0.0,0.0,PAKISTAN,34.204,73.899,60.0,0,292260.66,304093.96303193644,14905294.0,233017.16347050224,1282449.8,0.615183,0.6359224,0.79496396,0.08256512579747403,0.2401763576073924,0.6717249212665056,251188.6431509582
1162,8279,No,2009,2.0,17.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,CHINA,40.657,78.692,40.0,0,8083.294,8874.680210940936,404164.7,11901.58998640511,65949.63,0.7038809,0.70660836,0.7083121,0.07424957910472381,0.24180866876694396,0.6742262204601873,316227.7660168379
1163,8297,Yes,2009,5.0,10.0,7.3,7.3,7.2,6.7,0.0,0.0,0.0,0.0,HONDURAS,16.72,-86.236,90.0,7,25999.146,27117.77813628499,2599914.5,53770.95964800416,386415.7,0.64039,0.6261763,0.706,0.36241688701909947,0.4673046736994934,1.5979599739990056,19952623.149688788
1164,8298,No,2009,3.0,10.0,4.1,0.0,0.0,4.1,0.0,0.0,0.0,0.0,INDIA,22.399,85.903,60.0,0,254519.92,249028.0056615874,2799719.0,95262.0942291687,477082.53,0.5064721,0.5066617,0.50992423,0.036878177811478376,0.12488272530293454,0.30998578401703625,12589.254117941662
1165,8299,No,2009,3.0,36.0,4.4,0.0,0.0,4.4,4.9,0.0,0.0,0.0,NICARAGUA,13.452,-86.06,100.0,0,72061.61,71327.46104131396,936800.94,27337.88487735187,122637.15,0.645,0.645,0.645,0.10076705810030549,0.11989749799810717,0.33735362406348235,25118.864315095823
1166,8317,No,2009,4.0,44.0,5.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0,INDIA,27.143,70.749,60.0,0,23412.467,27781.7446942362,1217448.2,26159.005993221806,107784.03,0.589364,0.5922708,0.6043925,0.12529964084435297,0.24266353086789746,0.678916486171437,158489.3192461114
1167,8318,No,2009,4.0,6.0,5.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,AFGHANISTAN,34.185,70.076,40.0,19,166867.73,177622.2290401199,8510254.0,257694.8502948148,1803253.1,0.4912894,0.48819834,0.55,0.07746612163144727,0.23986848064515698,0.6714369519064927,251188.6431509582
1168,8357,Yes,2009,7.0,12.0,7.8,7.8,7.7,6.5,7.3,0.0,0.0,0.0,NEW ZEALAND,-45.762,166.562,170.0,0,1571.1495,1799.3076563847637,157114.95,6021.9611989345385,56807.625,0.915,0.915,0.915,0.1293754227130256,0.7460453285501312,1.8773439227133573,63095734.448019296
1169,8377,Yes,2009,8.0,40.0,6.4,6.4,0.0,6.1,0.0,0.0,0.0,0.0,JAPAN,34.743,138.264,30.0,1,408690.72,494711.5229880109,40869070.0,1035579.6439892054,8057306.0,0.90620536,0.91164255,0.9359721,0.1620030863985641,0.43925104576981705,1.1563489670549352,2511886.4315095823
1170,8378,Yes,2009,8.0,5.0,7.5,7.5,7.6,6.9,0.0,0.0,0.0,0.0,INDIA,14.099,92.888,60.0,0,43978.82,57204.49126462846,3166475.0,61856.555606247086,202027.33,0.5918889,0.5637743,0.624,0.23842189498590924,0.9150216196798006,2.3010340547611197,31622776.60168379
1171,8379,No,2009,5.0,10.0,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,SAUDI ARABIA,25.212,37.597,140.0,0,6978.1523,7321.880615719497,314016.88,5608.618332556756,15697.056,0.847,0.8469999,0.847,0.09139474820521037,0.23725002259267086,0.6417897159666334,39810.71705534969
1172,8380,No,2009,5.0,2.0,5.7,5.7,5.3,5.7,0.0,0.0,0.0,0.0,SAUDI ARABIA,25.292,37.744,140.0,0,7794.5674,8096.078655078236,779456.75,9044.925616820738,41987.508,0.847,0.84700006,0.847,0.1450861812782272,0.37363299516984677,0.9809609579788423,501187.2336272725
1173,8381,No,2009,5.0,21.0,4.9,0.0,0.0,4.9,0.0,0.0,0.0,0.0,INDIA,33.198,75.787,60.0,0,133225.11,142775.75135636333,6661256.0,146984.3265851366,523859.28,0.7528435,0.7419337,0.8842304,0.11433722054404477,0.23577109610153907,0.6643769641087167,79432.82347242821
1174,8382,No,2009,5.0,0.0,5.3,5.3,0.0,5.2,5.5,0.0,0.0,0.0,MACEDONIA,41.303,22.714,130.0,0,48098.89,49757.97992069772,2404944.5,119259.71391477494,865142.2,0.84804034,0.8533354,0.866,0.1144770719353689,0.23579525794160808,0.6643926432505702,199526.2314968879
1175,8383,No,2009,6.0,15.0,5.4,5.4,5.1,5.8,0.0,0.0,0.0,0.0,KAZAKHSTAN,44.724,78.864,40.0,1,7516.38,6169.571449803294,375818.97,8164.864788697236,30389.76,0.794,0.7940002,0.794,0.09960923651273142,0.2386655792183118,0.665942915323309,251188.6431509582
1176,8384,No,2009,5.0,13.0,5.7,5.7,5.5,5.5,0.0,0.0,0.0,0.0,VANUATU,-17.026,168.329,170.0,0,4942.7725,4586.843169530734,212539.22,11946.650831157587,75621.1,0.597,0.597,0.597,0.10916501271532231,0.5689548548060904,1.065305138880216,501187.2336272725
1177,8385,No,2009,6.0,15.0,6.3,6.3,6.2,5.7,0.0,0.0,0.0,0.0,VANUATU,-17.757,167.949,170.0,0,4493.852,3033.774029094985,161778.67,12686.36858313996,75621.1,0.597,0.597,0.597,0.2200000000207048,0.46513135996147287,1.254334137545487,1995262.3149688789
1178,8386,Yes,2009,9.0,46.0,7.0,7.0,7.0,6.8,0.0,0.0,0.0,0.0,INDONESIA,-7.782,107.297,60.0,81,821206.3,820492.6420514162,82120630.0,1255030.601207805,7516311.0,0.70130193,0.70098364,0.7088033,0.17530829987352806,0.48855067973626,1.4293418244126874,10000000.0
1179,8387,No,2009,9.0,10.0,6.3,6.3,6.4,6.3,0.0,0.0,0.0,0.0,VENEZUELA,10.705,-67.92,160.0,0,130930.586,117786.13204443923,13093059.0,239283.8049901478,1622488.8,0.7682806,0.7785602,0.9389818,0.09178779875132131,0.40652099872375325,1.0853770178213311,1995262.3149688789
1180,8388,No,2009,7.0,38.0,6.0,6.0,5.5,6.0,0.0,0.0,0.0,5.0,PANAMA,9.59,-78.966,100.0,0,35623.48,26243.02775504616,2778631.5,122589.22353959378,887489.2,0.7864359,0.7879214,0.788,0.09749871794865873,0.5199092832508528,1.2245089647083438,1000000.0
1181,8389,No,2009,7.0,7.0,5.7,5.7,5.6,5.5,0.0,0.0,0.0,0.0,CHINA,25.632,101.095,30.0,0,83672.17,81950.29502544574,8367217.5,76473.30473658734,595243.3,0.65122235,0.6543775,0.7030024,0.030805843617411455,0.3339639178963512,0.9392696207841147,501187.2336272725
1182,8390,No,2009,7.0,13.0,5.8,5.8,5.4,5.7,0.0,0.0,0.0,0.0,CHINA,31.158,85.902,40.0,0,443.31735,409.4049232389476,44331.734,261.71912573275546,1732.7716,0.60424227,0.6042422,0.60424227,0.04263801119378446,0.3339030647726905,0.9394901042062661,630957.344480193
1183,8392,No,2009,9.0,14.0,6.1,6.1,6.1,6.1,0.0,0.0,0.0,0.0,BHUTAN,27.332,91.437,60.0,11,128699.1,147162.1233621317,12869910.0,209787.03372357518,794681.44,0.60677844,0.6024879,0.624,0.07545197146851698,0.3338210271777476,0.9399924928401944,1258925.411794166
1184,8408,Yes,2009,9.0,18.0,8.1,8.1,8.1,7.1,0.0,0.0,0.0,0.0,SAMOA,-15.489,-172.095,170.0,0,3861.9219,2416.7887550017103,386192.2,12970.584573319222,103899.04,0.7255852,0.71916354,0.7700651,1.3816280251983752,2.111902978728379,5.026427971267823,125892541.17941661
1185,8409,Yes,2009,9.0,81.0,7.5,7.5,0.0,7.1,0.0,0.0,0.0,0.0,INDONESIA,-0.72,99.867,60.0,1117,64241.88,54673.88435420761,6424187.5,78238.39094872001,513896.94,0.70539546,0.7058725,0.7138446,0.15520631429973614,0.3583971980370258,1.1646737457173009,31622776.60168379
1186,8410,Yes,2009,10.0,45.0,7.6,7.6,7.3,6.4,0.0,0.0,0.0,0.0,VANUATU,-13.006,166.51,170.0,0,3211.098,3846.6015495687093,321109.78,8136.273935185512,75621.1,0.57076,0.58134973,0.597,0.16548715963470736,1.3314697443553134,3.1810599548999288,39810717.05534969
1187,8430,No,2009,11.0,14.0,5.1,0.0,0.0,5.1,4.9,0.0,0.0,0.0,IRAN,27.334,56.202,140.0,0,24871.412,21120.76616498683,1193827.8,17251.450828156463,52768.863,0.775375,0.7740684,0.796,0.0872353139403878,0.24264134904067985,0.6648020266020886,125892.54117941661
1188,8431,No,2009,11.0,25.0,4.9,4.9,0.0,5.0,0.0,0.0,0.0,0.0,CHINA,25.962,100.825,30.0,0,87122.86,89287.1459007148,4356143.0,66210.15199706472,417113.84,0.64671975,0.6467198,0.64671975,0.10034440692190637,0.23689558109825984,0.6648622970079155,79432.82347242821
1189,8451,No,2009,11.0,18.0,6.6,6.6,6.5,6.3,0.0,0.0,0.0,0.0,INDONESIA,-8.207,118.631,60.0,2,38502.55,42214.32413059393,3850255.0,60804.16601914653,442315.44,0.6480559,0.6470567,0.65738225,0.0822192191682347,0.548154329424296,1.308004802292038,3981071.7055349695
1190,8472,Yes,2009,8.0,20.0,6.7,6.7,6.7,6.5,0.0,0.0,0.0,0.0,INDONESIA,-1.479,99.49,60.0,0,56041.5,59970.668213985606,5604150.0,80951.37478619514,513896.94,0.7043872,0.70485145,0.7138446,0.18585209171329653,0.4755022648946223,1.3923396209775474,5011872.336272725
1191,8492,No,2009,8.0,10.0,3.4,0.0,0.0,3.4,0.0,0.0,0.0,0.0,CHINA,29.358,105.438,30.0,2,444964.16,465042.599220181,5339570.0,186292.0236232471,888337.06,0.7125598,0.71171814,0.73167473,0.06525335238858049,0.12656584064442394,0.32734894325505737,2511.88643150958
1192,8512,No,2009,8.0,13.0,6.2,6.2,6.2,6.2,0.0,0.0,0.0,0.0,CHINA,37.696,95.718,40.0,0,3537.643,4743.373240634838,353764.3,21539.01384718091,212265.14,0.6771655,0.6775005,0.6775159,0.11700427340715062,0.4363990047232444,1.112259119805056,1584893.1924611141
